word,weight
show,-0.4702677192618874
showing,0.2519451489132963
shown,-0.2380709158906555
side,0.5599232099346325
similar,0.24502283777206227
simple,0.6703932537584941
simply,0.36119311940715093
since,-0.2351526732418279
single,0.05624706569064076
sister,-0.08931050541873979
situation,-0.014289316083438289
skill,-0.1501553273839679
skip,0.13573735901856387
slayer,0.5587136572144369
slow,-0.04609391101938057
slowly,0.215614901025069
small,0.2524546994310521
smart,-0.31954087830592165
snk,0.3689912089775298
society,-0.11989786267539601
solid,0.2846140152957494
somehow,-0.22311950380761691
someone,-0.07031498507909573
something,-0.33460385827777056
sometimes,0.6069506170273017
somewhat,-0.061152367396207094
song,0.8701316495001734
soon,-0.17532706919968824
sora,-0.20144000348351557
sort,0.004986455812314251
sound,0.8900612226846069
soundtrack,0.12991128253911144
special,0.11204179562810679
spoiler,-0.4745821454875926
stand,0.260649498465621
standard,-0.12212252189564796
start,-0.00221785592973707
started,-0.2455861263549872
starting,0.23070743724426204
stay,0.29732312566488844
steinsgate,1.5460819729072228
step,0.20768195636173153
still,0.44306652274541414
stop,-0.006078200313437494
story,1.2086617857090458
storyline,0.06495294519736504
storytelling,0.0020962959591256294
straight,0.07793799596347364
strange,-0.15252122404286828
strength,0.11927921982801012
strong,0.5400290934774323
stronger,-0.03471273661950527
strongest,0.07520202640792484
struggle,-0.004624943165907181
student,0.060983477879016014
studio,-0.019403133483097742
stuff,-0.3549266221241952
stunning,-0.11295605133592655
stupid,-1.1768498137794694
style,0.17711980621097134
subaru,0.5159776045536955
success,-0.08172608408984296
suddenly,-0.4313735848516736
super,-0.15198158747790935
superhero,0.4600932013540459
superpower,-0.28022056449908395
supporting,0.3614179842312196
supposed,-1.3939468980197136
sure,-0.059914288787492685
surprise,-0.21099308363712935
suspense,0.32689500389666876
sword,-0.3354097223113292
system,-0.08227206890041122
take,0.049893998036027426
taken,0.11957744347561267
taking,-0.21190201268348116
tale,0.30287989637119755
talk,-0.3208777522822403
talking,-0.48294144756112345
tanjiro,0.2696623659749821
taste,-0.2924788850744797
team,-0.07423959564183732
tear,0.2905895353147049
tell,0.012162102439515713
ten,-0.35644488259144236
tend,0.1778476132321806
tension,-0.11936820252344028
term,-0.8947903615266874
terrible,-1.1065090530706643
th,0.1654227268547416
thats,-0.3966493492552298
theme,0.5931364897587939
there,-0.4863451908041682
theyre,-0.14453588055368244
thing,-0.9620362916110136
think,0.04893501574328849
thinking,-0.4146505910279192
third,0.21729257938373692
though,0.5906010508239038
thought,0.34454165664592995
three,0.13213637871418515
thriller,0.3583368447788393
throughout,0.37510292425595604
thrown,-0.33942605358116373
thus,-0.12662636641218078
time,0.05344933574020093
titan,-0.16974788495481274
title,-0.13597744281816182
todoroki,0.29765634413217634
together,-0.4328946297855488
tokyo,0.16363556080265318
told,-0.4137577381962059
tone,0.3813455080335732
took,0.03649195178794546
top,-0.039734569377179674
totally,-0.18533784451856974
tournament,0.1188971698503701
towards,-0.22616673570009113
track,0.018489544493326824
tragedy,0.41815663390269164
train,-0.08363209694115584
training,-0.046434730536574716
trait,-0.5576198042830945
travel,0.4301672966386892
tried,-0.358069929584686
trope,0.08652761725428784
true,0.21942945922958665
truly,0.2381718265056798
truth,0.21845520530174858
try,-1.110030139771388
trying,-0.2624530243029217
turn,-0.11226099194290683
turned,-0.004704147255032668
twist,0.3628991411009546
two,0.1602857880410102
type,0.1580610007601789
typical,0.043607830682681994
ultimately,-0.1104061516058505
understand,-0.39100772919300636
unfortunately,-1.2005419153440045
unique,0.699826390651752
universe,0.17801202825932042
unlike,0.4996345164547455
upon,-0.13731685577374828
use,-0.16233411590698268
used,-0.014766765013303974
useless,-0.8978060029763616
using,-0.23668077079411592
usual,0.2638094749668292
usually,0.16764457231569674
value,0.003965649886669526
various,-0.01947407975230337
version,0.05357132995734411
view,-0.16431628566361234
viewer,0.2301602263054385
village,0.18145774765475206
villain,-0.5793573040074096
visual,0.17905913211474891
visuals,-0.40530879709695755
voice,0.9674557008085596
wa,0.1446902105080332
wait,0.3895026759979292
waiting,0.38969026900745174
wall,0.5136675471231542
want,0.10248637815428649
wanted,-0.16362615062238695
war,-0.15060382827455815
wasnt,-0.509565201618967
waste,-0.8677840937725511
watch,1.024019367634425
watched,0.330081928749529
watching,0.2677358433365134
way,-0.8387965839204671
weak,-0.2724376874185336
week,0.009299637277774721
weird,-0.4722510661012976
well,1.211590256123733
went,-0.2887694054442093
werent,-0.12363861758208261
weve,0.2097076570757989
whatever,-0.4109390866414719
whats,0.09760190778146156
whether,0.36466871975297344
whole,-0.4404731834411656
whose,0.08860478197334075
win,0.05376429367233292
wish,-0.16577374759520264
wit,0.4070029302463517
within,0.35554117431899834
without,-0.1325014260376516
wonder,-0.3126096627533417
wonderful,0.234778000929461
wont,-0.30317426424920896
word,0.5293579758008072
work,0.19227468347962237
world,1.1313285706834793
worse,-0.8866874673848543
worst,-1.0407762961991978
worth,-0.1738985310840904
would,-1.1866752909046676
wouldnt,-0.6889350367249077
write,-0.1084485249079708
writer,-0.6554376520022184
writing,-0.46733764241787784
written,-0.4278940208507435
wrong,-0.1759441779820178
yagami,0.15844565092569893
yaiba,-0.15883414242392327
yeah,-0.23252837034141893
year,-0.08629562655670972
yes,0.0595354822417269
yet,0.5113332175548365
youll,0.49307681362774586
young,0.02928137529854514
youre,-0.5616535794622515
youve,0.6176630927783351
zero,0.034771933289718414
